,bert_cause_cs_pairs,bert_treat_cs_pairs,roberta_cause_cs_pairs,roberta_treat_cs_pairs,bert_cause_cs_simple,bert_treat_cs_simple,roberta_cause_cs_simple,roberta_treat_cs_simple,term1,term2,relation_candidates,sentence,entity_id_y,is_cause,is_treat,is_food_correct,is_food_partially_correct,is_disease_correct,is_disease_partially_correct,bert_cause_ade_simple,roberta_cause_ade_simple,bert_cause_ade_pairs,roberta_cause_ade_pairs,biobert_cause_cs_simple,biobert_treat_cs_simple,biobert_cause_ade_simple,biobert_cause_cs_pairs,biobert_treat_cs_pairs,biobert_cause_ade_pairs
92,1.0,0.0,0.8,0.0,0,0,1,0,millet,urinary tract stones,"The predominant XXX in the tribal Satpura belt are bladder stones and may be related to poor nutrition , low socioeconomic status and consumption of bajra ( YYY ) as staple food as","The predominant urinary tract stones in the tribal Satpura belt are bladder stones and may be related to poor nutrition, low socioeconomic status and consumption of bajra (millet) as staple food as found in this region (93.5%).",,1.0,0.0,1.0,1.0,1.0,1.0,0,0,0.0,1.0,0,0,0,1.0,0.0,0.0
64,1.0,1.0,0.0,1.0,0,1,0,1,gambogic acid,osteoporosis,", diosgenin , embelin , XXX , genistein , plumbagin , quercetin , reseveratrol , zerumbone and more , can modulate cell signaling pathways and reverse/slow down YYY .","The nutraceuticals identified from dietary agents such as butein, cardamonin, coronarin D curcumin, diosgenin, embelin, gambogic acid, genistein, plumbagin, quercetin, reseveratrol, zerumbone and more, can modulate cell signaling pathways and reverse/slow down osteoporosis.",DOID:11476,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,0,0,0,0.0,1.0,1.0
27,1.0,1.0,0.0,1.0,0,1,0,1,salt,nutritional reformulation,"Among XXX strategies , reductions in caloric density , YYY , added sugar , saturated","Among nutritional reformulation strategies, reductions in caloric density, salt, added sugar, saturated and trans-fats are important in order to reduce the associated risk of developing chronic diseases, including cardiovascular diseases, diabetes and cancer.",,1.0,0.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,0,1,0,0.0,1.0,0.0
79,0.0,0.0,0.0,0.0,0,0,0,0,sugar,bone fracture,"data available regarding relationships between XXX history and calcium intake , YYY sweetened beverages ( SSBs )","There are limited data available regarding relationships between bone fracture history and calcium intake, sugar sweetened beverages (SSBs) intake, vitamin D status, physical activity (PA), ethnicity, and body composition in New Zealand (NZ) children.",,0.0,0.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,0,0,0,0.0,0.1,0.0
98,1.0,0.0,0.0,0.0,1,0,0,0,fruits,cvds,studies have indicated that consuming XXX was inversely related to the risk of YYY .,Accumulating epidemiological studies have indicated that consuming fruits was inversely related to the risk of CVDs.,,0.0,1.0,1.0,1.0,1.0,1.0,1,0,0.0,1.0,0,0,1,0.0,0.0,0.0
231,0.2,1.0,0.4,0.0,0,1,0,1,sage,diabetic,Salvia officinalis L. ( YYY ) is a medicinal plant used as an ingredient in foods and beverages and displays a wide range of biological and pharmacological activities including anti- XXX effects .,Salvia officinalis L. (sage) is a medicinal plant used as an ingredient in foods and beverages and displays a wide range of biological and pharmacological activities including anti-diabetic effects.,,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0.5,0.3,0,1,0,0.0,1.0,0.0
97,0.0,0.0,0.0,0.0,0,0,1,0,walnuts,cardiovascular disease,"nuts , specifically peanuts and YYY , and XXX remain unclear .","The associations between specific types of nuts, specifically peanuts and walnuts, and cardiovascular disease remain unclear.",,0.0,0.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
103,0.0,0.0,0.0,1.0,0,1,0,1,welsh onion,abdominal pain,"Allium fistulosum ( YYY ) is a traditional medicinal plant used for the treatment of colds , influenza , XXX , headache , and heart","Allium fistulosum (Welsh onion) is a traditional medicinal plant used for the treatment of colds, influenza, abdominal pain, headache, and heart disease.",,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,0,1,0,0.0,1.0,0.0
236,0.0,0.0,0.0,0.1,0,0,0,1,red wine,cognitive decline,related to the protection against XXX associated with aging and disease by a number of polyphenols found in YYY and extra virgin olive oil,These effects have been related to the protection against cognitive decline associated with aging and disease by a number of polyphenols found in red wine and extra virgin olive oil.,,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,0,1,0,0.0,1.0,0.0
47,0.0,0.0,1.0,0.0,0,1,1,1,cocoa,insulin sensitivity,"and glucose : Caffeine impairs XXX , but polyphenolic molecules within tea , coffee , and YYY augment the effects of insulin","These beverages include compounds that may have contradictory effects on insulin and glucose: Caffeine impairs insulin sensitivity, but polyphenolic molecules within tea, coffee, and cocoa augment the effects of insulin.",,0.0,0.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
164,0.0,1.0,0.0,1.0,0,1,0,1,ginger,ailments,for the cure of several XXX XXX YYY .,Ginger (from the rizhome of Zingiber officinale Roscoe) has been widely used in ethnomedicine for the cure of several ailments.,,0.0,1.0,1.0,1.0,1.0,1.0,1,0,1.0,1.0,0,1,1,0.0,1.0,0.1
46,0.0,0.0,0.0,0.0,1,0,1,0,coffee,kidney disease,"Drinking YYY can raise public health problems , but the association between YYY and XXX is unknown .","Drinking coffee can raise public health problems, but the association between coffee and kidney disease is unknown.",DOID:557,0.0,0.0,1.0,1.0,1.0,1.0,1,1,1.0,1.0,1,0,1,0.8,0.0,0.0
182,1.0,0.0,1.0,0.0,1,0,1,0,poor diet,obesity,"XXX is responsible for more deaths worldwide than any other risk factor , and is a leading cause of YYY , type 2 diabetes ,","Poor diet is responsible for more deaths worldwide than any other risk factor, and is a leading cause of obesity, type 2 diabetes, and cardiovascular disease (CVD).",DOID:9970,1.0,0.0,1.0,1.0,1.0,1.0,1,0,1.0,1.0,1,0,0,1.0,0.0,0.3
39,0.0,0.9,0.0,1.0,0,1,0,1,extra virgin olive oil,glycemia,"Oleuropein , a component of XXX ( EVOO ) , reduces post-prandial YYY with a mechanism counteracting oxidative","Oleuropein, a component of extra virgin olive oil (EVOO), reduces post-prandial glycemia with a mechanism counteracting oxidative stress-mediated incretin down-regulation.",,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,0,0,0,0.0,0.1,0.0
261,0.0,0.0,0.0,1.0,0,1,0,1,extra virgin olive oil,myocardial infarction,"In this context , XXX ( EVOO ) , the most representative component of this diet , seems to be relevant in lowering the incidence of cardiovascular events , including YYY and stroke .","In this context, extra virgin olive oil (EVOO), the most representative component of this diet, seems to be relevant in lowering the incidence of cardiovascular events, including myocardial infarction and stroke.",DOID:5844,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,0,0,0,0.0,0.6,0.0
312,0.0,0.0,0.6,0.0,0,0,1,0,milk,allergies,"are particularly worrisome as unlike XXX to other allergenic foods , such as YYY and egg , which are","Allergies to peanuts are particularly worrisome as unlike allergies to other allergenic foods, such as milk and egg, which are commonly outgrown by 5 or 10 years of age, 80% of peanut allergies persist into adulthood.",,1.0,0.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
350,0.4,0.0,0.1,0.0,1,0,1,0,chicken eggshell membrane ( em ),arthritis,in joints commonly affected in XXX YYY .,"It was hypothesized that chicken eggshell membrane (EM) is effective in the regeneration of cartilage and/or immunomodulation (oral tolerance), and as such relieves pain and stiffness in joints commonly affected in arthritis.",,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,1.0,1,0,0,0.8,0.1,0.0
51,1.0,0.0,0.0,0.0,0,1,0,1,red wine,diabetes,"Tea , YYY and cocoa are good sources of flavanols and these highly consumed foods might contribute to prevent XXX .","Tea, red wine and cocoa are good sources of flavanols and these highly consumed foods might contribute to prevent diabetes.",DOID:9351,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,0,1,0,0.0,1.0,0.0
238,0.0,0.1,0.0,0.0,1,1,1,0,bread,glycemic,"YYY is a staple food for majority of the people worldwide , but it has a high XXX effect .","Bread is a staple food for majority of the people worldwide, but it has a high glycemic effect.",,1.0,0.0,1.0,1.0,1.0,1.0,0,1,0.8,1.0,1,0,1,0.0,0.8,0.0
21,1.0,0.0,1.0,0.0,1,0,1,0,chicken,infectious bronchitis virus,"XXX ( IBV ) , a gamma-coronavirus , causes infectious bronchitis ( IB ) , a major respiratory disease of YYY .","Infectious bronchitis virus (IBV), a gamma-coronavirus, causes infectious bronchitis (IB), a major respiratory disease of chicken.",,0.0,0.0,1.0,1.0,1.0,1.0,1,1,0.2,1.0,1,0,1,1.0,0.0,1.0
318,1.0,0.0,1.0,0.0,1,0,1,0,lamb,asthma,"In China , YYY and fish are well-known triggers for an XXX attack .","In China, lamb and fish are well-known triggers for an asthma attack.",DOID:2841,1.0,0.0,1.0,1.0,1.0,1.0,1,0,0.9,1.0,1,0,0,1.0,0.0,0.2
190,0.0,0.0,0.0,0.0,1,0,1,0,fruits,allergies,", the prevalence of food XXX during childhood is increasing , with YYY being common allergens .","Recently, the prevalence of food allergies during childhood is increasing, with fruits being common allergens.",,1.0,0.0,1.0,1.0,1.0,1.0,0,0,0.0,1.0,1,0,1,0.0,0.0,0.0
108,0.2,0.0,0.0,1.0,0,1,0,1,fruit,dementia,"vegetables and two servings of YYY a day could help prevent XXX in older adults , new","Having at least three servings of vegetables and two servings of fruit a day could help prevent dementia in older adults, new research suggests.",DOID:1307,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,0,1,0,0.0,1.0,0.0
246,0.0,1.0,0.1,0.1,0,1,0,1,extra virgin olive oil,joint inflammatory diseases,"Recently , oleocanthal isolated from YYY was found to display nonsteroidal antiinflammatory drug activity similar to that of ibuprofen , a drug widely used in the therapeutic management of XXX .","Recently, oleocanthal isolated from extra virgin olive oil was found to display nonsteroidal antiinflammatory drug activity similar to that of ibuprofen, a drug widely used in the therapeutic management of joint inflammatory diseases.",,0.0,1.0,1.0,1.0,1.0,1.0,0,0,1.0,1.0,0,1,1,0.0,0.9,0.0
9,0.0,1.0,0.0,1.0,0,1,0,1,glycine max,anemia deficiency,"YYY is commonly used in Algeria for treatment of XXX and osteoporosis , it ranks","Glycine max is commonly used in Algeria for treatment of anemia deficiency and osteoporosis, it ranks first in terms of vegetal proteins.",,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,0,1,0,0.0,1.0,0.0
279,0.0,0.0,0.0,0.0,0,0,1,0,nutrition,allergy,"This review highlights developments in YYY , gastroenterology , infectious diseases , neonatology , XXX , oncology and respiratory tract","This review highlights developments in allergy, gastroenterology, infectious diseases, neonatology, nutrition, oncology and respiratory tract illnesses.",,0.0,0.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
180,0.0,0.0,0.0,0.0,0,0,0,0,ultra-processed foods,cardiovascular disease,percentage of total calories from YYY has been associated with several XXX risk factors .,A high percentage of total calories from ultra-processed foods has been associated with several cardiovascular disease risk factors.,,1.0,0.0,1.0,1.0,1.0,1.0,1,0,1.0,0.3,0,0,0,0.0,0.0,0.0
219,0.0,0.0,0.0,0.0,0,1,1,0,mainstream cigarette smoke,cardiovascular toxicity,"ÃÂÃÂÃÂÃÂ± , ÃÂÃÂÃÂÃÂ²-unsaturated aldehyde in XXX ( MCS ) , the YYY of inhaled CR is largely","Although crotonaldehyde (CR) is an abundant ÃÂÃÂÃÂÃÂ±,ÃÂÃÂÃÂÃÂ²-unsaturated aldehyde in mainstream cigarette smoke (MCS), the cardiovascular toxicity of inhaled CR is largely unexplored.",,0.0,0.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,0,0,0,0.0,0.2,0.0
193,0.9,0.0,0.0,0.4,1,0,0,0,yogurt,cardiovascular disease,"including milk , cheese and YYY , has been associated with better quality of diet and reduced risk of XXX , the leading cause of","The consumption of dairy, including milk, cheese and yogurt, has been associated with better quality of diet and reduced risk of cardiovascular disease, the leading cause of death globally.",,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,0,0,0,0.0,1.0,0.0
7,0.8,0.0,1.0,0.0,1,0,1,0,persea americana,wilting,"with 'Reed ' avocado ( XXX ) seedlings confirmed that Calonectria ilicicola is a severe pathogen of avocado , causing stunting , YYY , and seedling death within","Glasshouse pathogenicity tests with 'Reed' avocado (Persea americana) seedlings confirmed that Calonectria ilicicola is a severe pathogen of avocado, causing stunting, wilting, and seedling death within 5 weeks of inoculation.",,0.0,0.0,1.0,1.0,1.0,1.0,0,0,0.0,0.5,1,0,1,0.6,0.0,1.0
238,0.0,0.0,0.0,0.0,1,0,0,0,extra-virgin olive oil,human diseases,"is a phenolic component of XXX , recently supposed to be involved in the modulation of some YYY , such as inflammation and","Oleocanthal (OLC) is a phenolic component of extra-virgin olive oil, recently supposed to be involved in the modulation of some human diseases, such as inflammation and Alzheimer.",,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
26,1.0,0.0,1.0,0.0,0,0,1,0,chicken,infectious bronchitis,XXX ( IB ) affects YYY of all ages and poses,Infectious bronchitis (IB) affects chicken of all ages and poses major economic loses to the poultry industry worldwide.,,0.0,0.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,1,0,0,1.0,0.0,0.0
349,0.0,0.0,0.0,1.0,0,1,0,1,cabbage,allergic,", cauliflower , tea , YYY , nuts , and onions that have traditionally been treated as anticancer and antiviral , and used for the treatment of XXX , metabolic , and inflammatory","Quercetin is the major polyphenolic flavonoid found in food products, including berries, apples, cauliflower, tea, cabbage, nuts, and onions that have traditionally been treated as anticancer and antiviral, and used for the treatment of allergic, metabolic, and inflammatory disorders, eye and cardiovascular diseases, and arthritis.",,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,0,1,0,0.0,1.0,0.0
192,0.0,0.0,0.0,0.0,0,1,0,0,dairy products,cardiometabolic diseases,harmful nutrients in relation to XXX XXX YYY .,Dairy products contain both beneficial and harmful nutrients in relation to cardiometabolic diseases.,,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1.0,1.0,0,0,1,0.0,1.0,0.0
346,0.0,0.0,0.0,0.0,0,0,0,0,diet,hyperuricemia,", the association of overall YYY quality with XXX remains unclear .","Although several individual nutrients/foods are associated with uric acid status, the association of overall diet quality with hyperuricemia remains unclear.",DOID:1920,0.0,0.0,1.0,1.0,1.0,1.0,1,0,0.1,1.0,0,0,0,0.0,0.7,0.0
134,0.1,1.0,0.0,1.0,0,1,0,1,garlic supplements,colorectal cancer,"evidence that allium vegetables and XXX might protect against YYY ( CRC ) , but","Laboratory studies have provided evidence that allium vegetables and garlic supplements might protect against colorectal cancer (CRC), but epidemiologic studies have produced inconsistent findings.",DOID:9256,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,0,0,0,0.0,0.7,0.0
116,0.0,1.0,0.0,1.0,0,1,0,1,tofu,cognitive decline,"products such as tempe and YYY , could protect against XXX .","Cell culture studies suggest that phytoestrogens, abundant in soy products such as tempe and tofu, could protect against cognitive decline.",,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,0,1,0,0.0,1.0,0.0
292,0.0,0.0,1.0,0.0,1,0,1,0,rice,allergic reactions,is an important allergen in YYY that can cause XXX such as asthma and atopic,Allergen Glb33 is an important allergen in rice that can cause allergic reactions such as asthma and atopic dermatitis.,,1.0,0.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,1,0,0,1.0,0.0,0.0
251,0.0,0.6,0.0,1.0,0,1,0,1,extra-virgin olive oil,cardiovascular and neurodegenerative diseases,"The phenolic compounds of YYY can act at various levels to protect individuals against XXX , cancer , and osteoporosis","The phenolic compounds of extra-virgin olive oil can act at various levels to protect individuals against cardiovascular and neurodegenerative diseases, cancer, and osteoporosis, among others.",,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,0,1,0,0.0,1.0,0.0
338,0.8,0.0,0.0,1.0,0,1,0,1,noni fruit juice,rheumatoid arthritis,"However , the validity of YYY as a treatment for XXX ( RA ) , an","However, the validity of noni fruit juice as a treatment for rheumatoid arthritis (RA), an autoimmune disorder, has not been confirmed yet.",DOID:7148,0.0,0.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,0,1,0,0.0,1.0,0.0
248,0.0,0.0,0.0,0.1,1,0,0,0,diet,low-grade inflammation,"XXX is a suggested mechanism in the development of metabolic syndrome ( MetS ) , and YYY could act as a regulator","Low-grade inflammation is a suggested mechanism in the development of metabolic syndrome (MetS), and diet could act as a regulator.",,0.0,1.0,1.0,1.0,1.0,1.0,1,0,0.1,0.0,1,0,0,0.0,1.0,0.0
125,0.7,0.0,0.0,0.0,0,0,0,0,fruit,urolithiasis,"Regarding food , intake of YYY correlated negatively with the incidence of XXX ( r = -0.721 ,","Regarding food, intake of fruit correlated negatively with the incidence of urolithiasis (r = -0.721, p = 0.008), while intake of eggs (r = 0.537, p = 0.072) and sugar (r = 0.475, p = 0.119) tended to positively correlate with incidence.",DOID:0080653,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,0,1,0,0.0,0.4,0.0
107,0.0,0.0,0.0,1.0,0,1,0,1,fruit,mental disorders,"have shown the effect of YYY and vegetable intake on XXX in Mexican Americans , for","No studies so far have shown the effect of fruit and vegetable intake on mental disorders in Mexican Americans, for whom mental illness is an important health issue.",,0.0,0.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,0,0,0,0.0,1.0,0.0
93,0.0,0.0,0.0,1.0,0,1,0,1,cereal,coronary disease,") mixed linked ÃÂÃÂÃÂÃÂ²-D-glucan from YYY grains is a valuable component of a healthy diet , which reduces risks of XXX and diabetes .","The soluble dietary fiber (1-3)(1-4) mixed linked ÃÂÃÂÃÂÃÂ²-D-glucan from cereal grains is a valuable component of a healthy diet, which reduces risks of coronary disease and diabetes.",DOID:3393,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,0,1,0,0.0,1.0,0.0
268,1.0,0.0,0.0,0.0,0,0,0,0,rice,allergy,"In YYY XXX , proteins with molecular masses","In rice allergy, proteins with molecular masses of 14-16, 26, 33, and 56 kDa have been demonstrated to be potentially allergenic.",,1.0,0.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,0,0,0,1.0,0.0,0.0
313,0.0,0.0,1.0,0.0,1,0,1,0,almond,allergy,have demonstrated that diagnosis of YYY XXX based on extract-sIgE tests display,Oral food challenges have demonstrated that diagnosis of almond allergy based on extract-sIgE tests display low specificity.,,1.0,0.0,1.0,1.0,1.0,1.0,0,0,1.0,0.0,0,0,0,1.0,0.0,0.0
